product_id,category,product_title,brand,model,features,price,rating,review_count,image_url,is_accessory,combined_features
B0CVKZCM39,Laptops,"Samsung Galaxy Book4 Pro | Intel Evo Core Ultra 7 155H | Built-in AI | 14"" (35.56cm) Touchscreen Dynamic AMOLED 2X 120Hz| 500 Nits (32GB/1TB SSD/Intel Arc/Win11/MSO'21/Gray/1.23kg)",Samsung,Book4,"Brand: Samsung; Model Name: Samsung Galaxy Book4 Pro; Screen Size: 14 Inches; Colour: Moonstone Gray; Hard Disk Size: 1 TB; CPU Model: Others; RAM Memory Installed Size: 32 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Backlit Keyboard, Memory Card Slot; Graphics Card Description: Integrated",135099.0,3.875,0,https://m.media-amazon.com/images/I/71va8MZ-bGL._AC_UY218_.jpg,False,"Laptops Samsung Book4 Brand: Samsung; Model Name: Samsung Galaxy Book4 Pro; Screen Size: 14 Inches; Colour: Moonstone Gray; Hard Disk Size: 1 TB; CPU Model: Others; RAM Memory Installed Size: 32 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Backlit Keyboard, Memory Card Slot; Graphics Card Description: Integrated"
B0BSH2D9PX,Laptops,Samsung Galaxy Book3 Ultra,Samsung,Book3,Brand: Samsung; Model Name: Galaxy Book3 Ultra; Screen Size: 40.62 Centimetres; Colour: Graphite; Hard Disk Size: 1 TB; CPU Model: Others; RAM Memory Installed Size: 32 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader; Graphics Card Description: Dedicated,157899.0,3.8,5,https://m.media-amazon.com/images/I/71auhnW-IJL._AC_UY218_.jpg,False,Laptops Samsung Book3 Brand: Samsung; Model Name: Galaxy Book3 Ultra; Screen Size: 40.62 Centimetres; Colour: Graphite; Hard Disk Size: 1 TB; CPU Model: Others; RAM Memory Installed Size: 32 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader; Graphics Card Description: Dedicated
B0CGHSD6WD,Laptops,"Samsung Galaxy Book3 Pro Intel 13th Gen i7 EvoTM 35.56cm(14"") Dynamic Amoled 2X, 3K Display, 120Hz, Ultra Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/Graphite/1.17Kg)",Samsung,Book3,"Brand: Samsung; Model Name: Galaxy Book3 Pro; Screen Size: 35.56 Centimetres; Colour: Graphite; CPU Model: Core i7; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Pro; Special Feature: Fingerprint Reader, HD Audio, Backlit Keyboard, Numeric Keypad; Graphics Card Description: Integrated; Graphics Coprocessor: Intel Iris Xe Graphics",111710.0,2.5,6,https://m.media-amazon.com/images/I/61OrLWNowxL._AC_UY218_.jpg,False,"Laptops Samsung Book3 Brand: Samsung; Model Name: Galaxy Book3 Pro; Screen Size: 35.56 Centimetres; Colour: Graphite; CPU Model: Core i7; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Pro; Special Feature: Fingerprint Reader, HD Audio, Backlit Keyboard, Numeric Keypad; Graphics Card Description: Integrated; Graphics Coprocessor: Intel Iris Xe Graphics"
B0DQ4C6FLS,Laptops,"Samsung Galaxy Book2 Pro 360 (Burgandy, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i7-1260P Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | NP950QED-KH1IN",Samsung,Book2,Brand: Samsung; Screen Size: 15.6 Inches; CPU Model: Core i7-1260P; RAM Memory Installed Size: 16 GB; CPU Speed: 1.3 GHz; CPU Manufacturer: Intel; Battery Cell Composition: Lithium Ion; RAM Memory Technology: Lpddr 5; Display Type: LED; CPU Model Number: 1260P,95999.0,3.875,75,https://m.media-amazon.com/images/I/51fR92Bv7eL._AC_UY218_.jpg,False,Laptops Samsung Book2 Brand: Samsung; Screen Size: 15.6 Inches; CPU Model: Core i7-1260P; RAM Memory Installed Size: 16 GB; CPU Speed: 1.3 GHz; CPU Manufacturer: Intel; Battery Cell Composition: Lithium Ion; RAM Memory Technology: Lpddr 5; Display Type: LED; CPU Model Number: 1260P
B0CVL35R45,Laptops,"Samsung Galaxy Book4 Pro | Intel Evo Core Ultra 7 155H | Built-in AI | 14"" (35.56cm) Touchscreen Dynamic AMOLED 2X 120Hz| 500 Nits (16GB/512GB SSD/Intel Arc/Win11/MSO'21/Gray/1.23kg)",Samsung,Book4,"Brand: Samsung; Model Name: Samsung Galaxy Book4 Pro; Screen Size: 14 Inches; Colour: Moonstone Gray; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Backlit Keyboard, Memory Card Slot; Graphics Card Description: Integrated",124990.0,2.6,5,https://m.media-amazon.com/images/I/71va8MZ-bGL._AC_UY218_.jpg,False,"Laptops Samsung Book4 Brand: Samsung; Model Name: Samsung Galaxy Book4 Pro; Screen Size: 14 Inches; Colour: Moonstone Gray; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Backlit Keyboard, Memory Card Slot; Graphics Card Description: Integrated"
B0D143SJ9R,Laptops,"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i5 1335U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",Samsung,Book4,"Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Gray; Hard Disk Size: 512 GB; CPU Model: Intel Core i5; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated",53980.0,3.875,0,https://m.media-amazon.com/images/I/71TwTzVcVqL._AC_UY218_.jpg,False,"Laptops Samsung Book4 Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Gray; Hard Disk Size: 512 GB; CPU Model: Intel Core i5; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated"
B0D83YDSGM,Laptops,"Samsung Galaxy Book3 (NP754) Intel Core i3 13th Gen 1315U 39.6cm (15.6-inch) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11 Pro (64bit)/Intel UHD Graphics/Silver/1.57 Kg), NP754XFG-KB3IN.",Samsung,Book3,"Brand: Samsung; Model Name: NP754XFG-KB3IN; Screen Size: 15.6 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Core i3; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Pro; Special Feature: Fingerprint Reader, Thin, Anti Glare Coating, Numeric Keypad; Graphics Card Description: Integrated",38990.0,4.0,1,https://m.media-amazon.com/images/I/71ohNusGIjL._AC_UY218_.jpg,False,"Laptops Samsung Book3 Brand: Samsung; Model Name: NP754XFG-KB3IN; Screen Size: 15.6 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Core i3; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Pro; Special Feature: Fingerprint Reader, Thin, Anti Glare Coating, Numeric Keypad; Graphics Card Description: Integrated"
B09V1DYYV6,Laptops,"Samsung Galaxy Book2 360 Intel 12th Gen i5 EvoTM 33.78cm (13.3"") AMOLED 2 in 1 touch screen Laptop (16 GB/512 GB SSD/Windows 11/MS Office/Backlit KB/Fingerprint Sensor/Graphite/1.16Kg), NP730QED-KA2IN",Samsung,Book2,"Brand: Samsung; Model Name: Galaxy Book2 360; Screen Size: 13.3 Inches; Colour: Graphite; CPU Model: Core i5; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, Backlit Keyboard, Anti Glare Coating; Graphics Card Description: Integrated; Graphics Coprocessor: Intel Iris Xe Graphics",79900.0,4.4,4065,https://m.media-amazon.com/images/I/61gwIZ-CCBL._AC_UY218_.jpg,False,"Laptops Samsung Book2 Brand: Samsung; Model Name: Galaxy Book2 360; Screen Size: 13.3 Inches; Colour: Graphite; CPU Model: Core i5; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, Backlit Keyboard, Anti Glare Coating; Graphics Card Description: Integrated; Graphics Coprocessor: Intel Iris Xe Graphics"
B0CX4Y81W8,Laptops,"Samsung Galaxy Book4 (Silver, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core 5 120U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",Samsung,Book4,"Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated",56590.0,2.0,2,https://m.media-amazon.com/images/I/71nXEDrIIUL._AC_UY218_.jpg,False,"Laptops Samsung Book4 Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated"
B0D73L9NRH,Laptops,"Samsung Galaxy Book4 (Gray, 8GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i3 | Windows 11 Pro",Samsung,Book4,"Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Gray; Hard Disk Size: 512 GB; CPU Model: Intel Core i5; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Pro; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated",41999.0,1.5,5,https://m.media-amazon.com/images/I/41I4wqfp6KL._AC_UY218_.jpg,False,"Laptops Samsung Book4 Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Gray; Hard Disk Size: 512 GB; CPU Model: Intel Core i5; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Pro; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated"
B0CVKZVN3S,Laptops,"Samsung Galaxy Book4 360 (Gray, 16GB RAM, 512GB SSD)| 15.6"" Super AMOLED Touchscreen| Intel Core 5 120U Processor| 2 in 1 Laptop| Windows 11 Home| MS Office 2021| Fingerprint Reader| S-Pen Included",Samsung,Book4,"Brand: Samsung; Model Name: Samsung Galaxy Book4 360; Screen Size: 15.6 Inches; Colour: Moonstone Gray; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Backlit Keyboard, Support Stylus, Memory Card Slot; Graphics Card Description: Integrated",105998.0,4.2,250,https://m.media-amazon.com/images/I/71bVPbRopXL._AC_UY218_.jpg,False,"Laptops Samsung Book4 Brand: Samsung; Model Name: Samsung Galaxy Book4 360; Screen Size: 15.6 Inches; Colour: Moonstone Gray; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Backlit Keyboard, Support Stylus, Memory Card Slot; Graphics Card Description: Integrated"
B0CX58Y4W6,Laptops,"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core 7 150U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",Samsung,Book4,"Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Gray; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated",71990.0,3.0,4,https://m.media-amazon.com/images/I/71KMP-d7kiL._AC_UY218_.jpg,False,"Laptops Samsung Book4 Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Gray; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated"
B0BSH3JFP2,Laptops,"Samsung Galaxy Book3 Pro Intel 13th Gen i5 EvoTM 35.56cm(14"") Dynamic Amoled 2X, 3K Display, 120Hz, Ultra Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/Graphite/1.17Kg), NP940XFG-KC1IN",Samsung,Book3,Brand: Samsung; Model Name: Galaxy Book3 Pro; Screen Size: 35.56 Centimetres; Colour: Graphite; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader; Graphics Card Description: Integrated,99000.0,3.875,0,https://m.media-amazon.com/images/I/71B0Gu0Iz1L._AC_UY218_.jpg,False,Laptops Samsung Book3 Brand: Samsung; Model Name: Galaxy Book3 Pro; Screen Size: 35.56 Centimetres; Colour: Graphite; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader; Graphics Card Description: Integrated
B0BVW6R9CH,Laptops,"Samsung Galaxy Book3 Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin and Light Laptop (15.6 Inch, Silver, 1.58 Kg, with MS Office)",Samsung,Book3,Brand: Samsung; Model Name: Galaxy Book3; Screen Size: 39.62 Centimetres; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Core i5; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader; Graphics Card Description: Integrated,58490.0,4.5,2,https://m.media-amazon.com/images/I/81NFEnJDJ6L._AC_UY218_.jpg,False,Laptops Samsung Book3 Brand: Samsung; Model Name: Galaxy Book3; Screen Size: 39.62 Centimetres; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Core i5; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader; Graphics Card Description: Integrated
B09V1G8BQ6,Laptops,"Samsung Galaxy Book2 Pro Intel 12th Gen i7 EvoTM 33.78cm (13.3"") AMOLED Thin & Light Laptop (16 GB/512 GB SSD/Windows 11/MS Office/Backlit KB/Fingerprint Sensor/Silver/0.87Kg), NP930XED-KB2IN",Samsung,Book2,"Brand: Samsung; Model Name: Galaxy Book2 Pro; Screen Size: 13.3 Inches; Colour: Silver; CPU Model: Core i7; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, Backlit Keyboard, Anti Glare Coating; Graphics Card Description: Integrated; Graphics Coprocessor: Intel Iris Xe Graphics",95999.0,2.5,6,https://m.media-amazon.com/images/I/81OQByV6ovL._AC_UY218_.jpg,False,"Laptops Samsung Book2 Brand: Samsung; Model Name: Galaxy Book2 Pro; Screen Size: 13.3 Inches; Colour: Silver; CPU Model: Core i7; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, Backlit Keyboard, Anti Glare Coating; Graphics Card Description: Integrated; Graphics Coprocessor: Intel Iris Xe Graphics"
B09V1F446C,Laptops,"Samsung Galaxy Book2 Pro 360 Intel 12th Gen i5 EvoTM 33.78 cm (13.3"") Touchscreen 2-in-1 AMOLED Thin & Light Laptop (16 GB/512 GB SSD/Windows 11/MS Office/with S Pen/Silver/1.04Kg), NP930QED-KB3IN",Samsung,Book2,"Brand: Samsung; Model Name: Galaxy Book2 Pro 360; Screen Size: 13.3 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Core i5; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, Backlit Keyboard, Anti Glare Coating; Graphics Card Description: Integrated",85990.0,3.1,6,https://m.media-amazon.com/images/I/81aAFpuI1UL._AC_UY218_.jpg,False,"Laptops Samsung Book2 Brand: Samsung; Model Name: Galaxy Book2 Pro 360; Screen Size: 13.3 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Core i5; RAM Memory Installed Size: 16 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, Backlit Keyboard, Anti Glare Coating; Graphics Card Description: Integrated"
B0B3PSWHKJ,Laptops,"(Refurbished) Samsung Galaxy Book2 Intel 12th Gen core i5 39.6cm (15.6"") FHD LED Thin & Light Laptop (8",Samsung,Book2,"Brand: Samsung; Model Name: Galaxy Book2; Screen Size: 15.6 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Core i5; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Home; Special Feature: 12th Gen Intel Core i5, Backlit Keyboard, Preinstalled Software (MS Office Home & Student 2021, Live Message, Wallpaper, McAfee Safe (Trial), Screen Recorder, Samsung Gallery, Flow, Notes, Recovery, Settings, Studio Plus, Update, Security, Quick Share, Galaxy Book Smart Switch) See more; Graphics Card Description: Integrated",48990.0,3.8,89,https://m.media-amazon.com/images/I/71Q6Zax0irL._AC_UY218_.jpg,False,"Laptops Samsung Book2 Brand: Samsung; Model Name: Galaxy Book2; Screen Size: 15.6 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Core i5; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Home; Special Feature: 12th Gen Intel Core i5, Backlit Keyboard, Preinstalled Software (MS Office Home & Student 2021, Live Message, Wallpaper, McAfee Safe (Trial), Screen Recorder, Samsung Gallery, Flow, Notes, Recovery, Settings, Studio Plus, Update, Security, Quick Share, Galaxy Book Smart Switch) See more; Graphics Card Description: Integrated"
B0CX4SFLRC,Laptops,"Samsung Galaxy Book4 (Silver, 8GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core 5 120U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",Samsung,Book4,"Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated",54490.0,3.875,0,https://m.media-amazon.com/images/I/71nXEDrIIUL._AC_UY218_.jpg,False,"Laptops Samsung Book4 Brand: Samsung; Model Name: Samsung Galaxy Book4; Screen Size: 15.6 Inches; Colour: Silver; Hard Disk Size: 512 GB; CPU Model: Others; RAM Memory Installed Size: 8 GB; Operating System: Windows 11 Home; Special Feature: Fingerprint Reader, HD Audio, Memory Card Slot, Numeric Keypad; Graphics Card Description: Integrated"
B0DL6YSGZ4,Mouse,Apple Magic Mouse - White Multi-Touch Surface - USB-C ​​​​​​​,Apple,Magic Mouse,"Brand ‎Apple Manufacturer ‎Apple, Apple Series ‎Magic Mouse Colour ‎White Item Height ‎0.1 Centimeters Item Width ‎7.4 Centimeters Product Dimensions ‎13 x 7.4 x 0.1 cm; 238 g Batteries ‎1 Lithium Ion batteries required. (included) Item model number ‎MXK53ZM/A Are Batteries Included ‎Yes Lithium Battery Energy Content ‎7.07 Watt Hours Number of Lithium Ion Cells ‎1 Manufacturer ‎Apple Country of Origin ‎China Item Weight ‎238 g",7500.0,3.5,46,https://m.media-amazon.com/images/I/21P-5RKWVNL._SX300_SY300_QL70_ML2_.jpg,True,"Mouse Apple Magic Mouse Brand ‎Apple Manufacturer ‎Apple, Apple Series ‎Magic Mouse Colour ‎White Item Height ‎0.1 Centimeters Item Width ‎7.4 Centimeters Product Dimensions ‎13 x 7.4 x 0.1 cm; 238 g Batteries ‎1 Lithium Ion batteries required. (included) Item model number ‎MXK53ZM/A Are Batteries Included ‎Yes Lithium Battery Energy Content ‎7.07 Watt Hours Number of Lithium Ion Cells ‎1 Manufacturer ‎Apple Country of Origin ‎China Item Weight ‎238 g"
B0CSLDFS57,Mouse,"Apple Magic Mouse (for Bluetooth-Enabled Mac with OS X 10.11 or Later, iPad with iPadOS 13.4 or Later)",Apple,Magic Mouse,"Brand ‎Apple Manufacturer ‎Apple, Apple Inc, One Apple Park Way, Cupertino, CA 95014, USA. or Apple India Private Limited No.24, 19th floor, Concorde Tower C, UB City, Vittal Mallya Road, Bangalore - 560 001 Series ‎Magic Mouse Colour ‎White Item Height ‎0.1 Centimeters Item Width ‎7.4 Centimeters Product Dimensions ‎13 x 7.4 x 0.1 cm; 99 g Batteries ‎1 Lithium Ion batteries required. (included) Item model number ‎MK2E3HN/A Power Source ‎Battery Powered Operating System ‎Mac Average Battery Life (in hours) ‎1 Months Are Batteries Included ‎Yes Lithium Battery Energy Content ‎7.07 Watt Hours Lithium Battery Weight ‎0.19 Grams Number of Lithium Ion Cells ‎15 Number of Lithium Metal Cells ‎1 Included Components ‎Apple Magic Mouse Manufacturer ‎Apple Country of Origin ‎China Item Weight ‎99 g",6799.0,4.5,1166,https://m.media-amazon.com/images/I/211GvbN9BYL._SX300_SY300_QL70_ML2_.jpg,True,"Mouse Apple Magic Mouse Brand ‎Apple Manufacturer ‎Apple, Apple Inc, One Apple Park Way, Cupertino, CA 95014, USA. or Apple India Private Limited No.24, 19th floor, Concorde Tower C, UB City, Vittal Mallya Road, Bangalore - 560 001 Series ‎Magic Mouse Colour ‎White Item Height ‎0.1 Centimeters Item Width ‎7.4 Centimeters Product Dimensions ‎13 x 7.4 x 0.1 cm; 99 g Batteries ‎1 Lithium Ion batteries required. (included) Item model number ‎MK2E3HN/A Power Source ‎Battery Powered Operating System ‎Mac Average Battery Life (in hours) ‎1 Months Are Batteries Included ‎Yes Lithium Battery Energy Content ‎7.07 Watt Hours Lithium Battery Weight ‎0.19 Grams Number of Lithium Ion Cells ‎15 Number of Lithium Metal Cells ‎1 Included Components ‎Apple Magic Mouse Manufacturer ‎Apple Country of Origin ‎China Item Weight ‎99 g"
